time,btc,eth,sol_mcap,hype_mcap,btc_vol,sol_vol,hype_vol,hype_supply_step_flag
2021-03-30,58684.5483921683,1840.87399678551,5150871238.575418,,18074211251.7024,256342189.493664,,0
2021-03-31,58792.1948275862,1916.88001928697,5215549536.048317,,21792896947.9598,190547087.024311,,0
2021-04-01,58818.9770985973,1971.24078258329,5122828961.820095,,18989120989.3366,163796592.630636,,0
2021-04-02,59031.5340192285,2134.06883985973,5280584231.932229,,17686083107.4934,117830841.541276,,0
2021-04-03,57282.3896247808,2025.14887843366,6112036883.047592,,18426773174.881,465076189.322826,,0
2021-04-04,58202.199391993,2077.39558153127,6443774854.748782,,14608591985.5455,409615737.348246,,0
2021-04-05,58755.8525295149,2099.52728872005,6149747906.447737,,20262967934.479,251959575.566334,,0
2021-04-06,58084.0664231444,2116.90126201052,6696184012.51416,,22856560763.734,297231884.60328,,0
2021-04-07,56266.8346762127,1985.39789129164,7224169088.478477,,27025560748.5421,644881387.434978,,0
2021-04-08,57963.3445994155,2078.55003594389,7239337927.410685,,16419448505.561,349301816.445072,,0
2021-04-09,58051.7625563998,2066.05360420807,7451027758.973854,,16293864874.6326,268456923.534055,,0
2021-04-10,59651.5589877265,2130.18779029807,7224482515.883966,,23256521477.1765,252850416.879026,,0
2021-04-11,59932.9306469901,2144.37211630625,7508360478.740981,,16590056556.7655,213130454.184222,,0
2021-04-12,59905.9363744594,2142.82890011689,7685177458.669738,,20417025813.5986,289993039.709668,,0
2021-04-13,63445.638314436,2297.89169135009,7455144039.386212,,28455288042.0349,237064908.876841,,0
2021-04-14,62869.4955873758,2430.29892869667,7116357249.901143,,32482863969.6013,318844314.649409,,0
2021-04-15,63231.162987142,2519.58225540619,7516378934.671346,,22339825203.1022,207115646.696236,,0
2021-04-16,61571.1100905903,2428.35284687317,6853982062.376789,,36852258761.1899,224258151.858475,,0
2021-04-17,60280.8761758036,2342.16061426067,6752952165.125918,,25025499034.2899,189215055.844375,,0
2021-04-18,56389.5579812975,2243.48254529515,8787624843.042606,,44097884430.0212,1024895263.80135,,0
2021-04-19,55798.1370771479,2168.6250818235,8596751966.43903,,27045252112.6969,1213212410.17863,,0
2021-04-20,56474.3737586207,2328.50510870836,8642297711.474617,,27099912248.1208,757152700.667469,,0
2021-04-21,54025.7995745178,2363.99523424898,8782419476.538174,,22188021555.1531,711817708.340485,,0
2021-04-22,51882.0598106371,2419.70522676797,10612541350.80484,,33011977721.8938,1571960350.12262,,0
2021-04-23,50954.9100607832,2357.12506639392,9948975122.08595,,37769310886.328,1534678507.23354,,0
2021-04-24,50279.9484464056,2236.58652717709,11128773185.202562,,16585657735.5813,1049735675.84291,,0
2021-04-25,48946.9407428404,2300.55654880187,12911211367.754644,,16274712895.9356,1500307327.80117,,0
2021-04-26,53943.3499783752,2526.05887901812,11972386912.055023,,22768025938.6269,1350278357.16478,,0
2021-04-27,55027.0309848042,2646.34933898305,11730511223.069197,,17322719876.0394,885379829.436391,,0
2021-04-28,54787.3787071888,2740.23064289889,12158556423.273722,,18606631892.8512,979265484.094283,,0
2021-04-29,53567.0811938048,2760.50726008182,11490075123.13811,,17900168869.3207,747693350.454063,,0
2021-04-30,57741.44441654,2770.29005821157,11611800811.839031,,21857098842.5467,501455619.806844,,0
2021-05-01,57863.5903927528,2949.31864056107,13373909175.815697,,15825902332.7937,796723216.209659,,0
2021-05-02,56572.5968410286,2952.47679661017,12745378406.727673,,13420424771.563,543532890.226765,,0
2021-05-03,57243.0416054939,3430.64827410871,12579340018.513264,,21054884382.9742,582264855.627252,,0
2021-05-04,53724.10892519,3274.89152846289,11742115597.377518,,31295484449.0781,663902880.980396,,0
2021-05-05,57342.0256616014,3525.92409964933,12209309499.357084,,30065540027.6524,464714656.75988,,0
2021-05-06,56527.3529789597,3500.54310403273,11876016779.864355,,30013776131.4931,362593076.220448,,0
2021-05-07,57341.0684549386,3482.63239333723,11714377260.385923,,29119085176.0539,485620581.413943,,0
2021-05-08,58736.1258950906,3886.76699649328,12484696132.083864,,25942376970.1293,412810542.114577,,0
2021-05-09,58288.4256303916,3916.08141320865,12078027859.041668,,26798650833.0662,479131615.412019,,0
2021-05-10,55902.9277399182,3954.28315780245,11728913081.050589,,33522892180.9611,467288495.391734,,0
2021-05-11,56612.1026487434,4155.77199766219,12212339492.740788,,23492996162.5693,426992407.484008,,0
2021-05-12,50972.355081239,3975.50227118644,12266374144.320175,,34888999976.8153,1164570559.52918,,0
2021-05-13,49368.6144739918,3687.15909000585,11087774345.990717,,44609818373.0502,959809835.297225,,0
2021-05-14,49997.3959011105,4086.70976446523,11699978014.803429,,23730033590.1521,475677929.591037,,0
2021-05-15,47047.9633331385,3672.60174400935,11881057107.38496,,25930589221.6662,460051829.450889,,0
2021-05-16,46022.5037090006,3565.84300116891,12855830542.540417,,29855764909.7857,1952797013.73842,,0
2021-05-17,43492.3954833431,3280.03027819988,12823484657.781015,,36899266642.9488,1927614501.38602,,0
2021-05-18,42789.8093921683,3368.23962887201,15286667742.248854,,26349735171.8441,1920168122.68736,,0
2021-05-19,37642.5200017534,2535.73623553478,9888425609.430117,,74786385767.958,2998661372.35969,,0
2021-05-20,40799.4021475745,2777.92518293396,12278465399.119907,,41464312706.855,2376228900.96973,,0
2021-05-21,37174.3311014027,2413.98438398597,10453194866.326384,,39657035370.2481,1755395073.58338,,0
2021-05-22,37643.4197983635,2320.84220163647,8678779608.382294,,23171709104.4007,1102797840.30608,,0
2021-05-23,34774.207221917,2105.59847983635,6737363782.93804,,35343744145.2045,1865441142.36055,,0
2021-05-24,38630.4091186441,2626.16846405611,8447695571.674719,,28887112077.2535,1244538976.82596,,0
2021-05-25,38269.7710747516,2696.5863798948,8218854305.077625,,21976420960.9904,867769716.592379,,0
2021-05-26,39194.8588980129,2868.71953185272,9647049417.773245,,20901421018.5242,1011794836.19347,,0
2021-05-27,38510.8570417884,2743.10334950321,9190744442.02442,,16548411230.2089,626317996.910864,,0
2021-05-28,35596.7179510228,2415.30300233781,7882083922.298832,,23158874259.7366,590709196.816767,,0
2021-05-29,34681.8183670368,2288.85813150205,7483229273.058432,,17570315819.131,360653386.346394,,0
2021-05-30,35652.1687703098,2391.71209117475,7798562015.686554,,12242649040.0052,335841211.556689,,0
2021-05-31,37312.9748970193,2699.21445762712,8903817525.028212,,15715656545.5047,486359616.816047,,0
2021-06-01,36661.3781184687,2626.20154821742,8440514006.76299,,13792531232.266,410470713.256309,,0
2021-06-02,37639.4556732905,2713.1598679135,9338716389.757544,,12514343933.5343,467604737.342412,,0
2021-06-03,39160.1504132086,2858.60099824664,10877398807.936775,,13113824617.6434,908277796.280044,,0
2021-06-04,36884.3735551724,2689.27742548217,10232571006.61394,,15345717935.1043,1012570551.93396,,0
2021-06-05,35409.5672366452,2604.97053763881,10641351697.587,,12720616415.1629,1076139177.11076,,0
2021-06-06,35720.6043546464,2706.09854120397,11501780252.18626,,9149296939.74018,741531123.612247,,0
2021-06-07,33724.9077517826,2600.15911221508,10591724651.20444,,13625383268.2917,932388526.079856,,0
2021-06-08,33475.0489234366,2519.05763530099,11335741065.47556,,18881823441.28,1656864101.78396,,0
2021-06-09,37372.9888953828,2605.63110461718,11478258530.040026,,21691912493.2116,1178077690.55517,,0
2021-06-10,36826.0022185856,2481.38075686733,11228674979.74937,,17369380399.011,568637769.136615,,0
2021-06-11,37185.3931268264,2345.03141963764,9796955525.78288,,14437136824.9149,507974253.389931,,0
2021-06-12,35669.1712817066,2380.84033372297,10027874023.173653,,13632520150.1521,513175502.824056,,0
2021-06-13,38925.4194289889,2504.64639216832,10536436568.418451,,13815155599.2098,404794604.707283,,0
2021-06-14,40455.5959833431,2577.04473863238,10779218120.981611,,18441335716.9123,496937361.813829,,0
2021-06-15,40254.6514679135,2552.74103641146,10820479046.162985,,14255549791.0086,424321338.625529,,0
2021-06-16,38265.5437726476,2360.99938690824,10756555403.279251,,14518553860.8325,548621019.7928,,0
2021-06-17,38018.6432346581,2368.38859555815,10672259087.268885,,13739720401.6301,399435129.695817,,0
2021-06-18,35714.3120787259,2224.57531969608,9983199048.764711,,14975194722.0834,405284086.916489,,0
2021-06-19,35555.9763966686,2174.75470251315,9632639952.196,,11402048600.5183,247516421.174281,,0
2021-06-20,35599.9418784337,2242.66345575687,9594667732.385143,,13812295502.0039,413945726.756701,,0
2021-06-21,31715.1598624196,1900.39307790766,7316362119.169698,,24571444998.7413,772465576.781486,,0
2021-06-22,32394.5555949737,1867.62379953244,7204201287.289723,,27296212376.015,1181008045.53044,,0
2021-06-23,33610.4968129749,1962.11004383402,8364897873.101944,,16981679877.9192,1038739346.17629,,0
2021-06-24,34658.972875979,1986.66540841613,8598013261.4224,,12391498991.3533,613437083.310092,,0
2021-06-25,31683.5032004676,1817.84698246639,7873278353.067232,,16971296829.392,629409167.687197,,0
2021-06-26,31890.6764465225,1801.97627527762,7929658381.434444,,13950093798.0189,524477049.325659,,0
2021-06-27,34506.4911975453,1964.52191887785,8584369273.446173,,13262647450.7871,463165447.646807,,0
2021-06-28,34376.188538983,2079.27833594389,8984292966.668694,,12590490293.6533,452565220.0467,,0
2021-06-29,35933.7782178843,2169.99023261251,9338085365.64736,,13716893375.0819,445314985.848437,,0
2021-06-30,35065.4661533606,2272.2690578609,9734826784.428448,,11916591679.6584,518685071.650494,,0
2021-07-01,33505.0804935126,2114.55608357686,9128598064.902351,,11261786911.1795,447694668.030745,,0
2021-07-02,33782.9459464641,2149.99972472238,9218768913.162472,,9041063362.74195,399680380.707388,,0
2021-07-03,34588.2242916423,2215.90323232028,9368089850.000313,,7623184207.48946,296946621.688927,,0
2021-07-04,35355.6078883694,2325.91749795441,9378389773.484264,,7617119191.09781,276669628.768939,,0
2021-07-05,33911.7538404442,2218.63208416131,9023638371.691223,,9574601088.92277,282954902.151491,,0
2021-07-06,34123.9815680888,2318.10661835184,9316343014.49674,,9415793387.27354,331327123.88017,,0
2021-07-07,33931.6186382233,2317.0795447107,9980311577.364475,,8740586623.38722,489357155.083085,,0
2021-07-08,32819.6595312098,2118.9243308007,9076311165.325384,,11175633133.9784,482004678.080618,,0
2021-07-09,33914.8810742256,2153.77373816482,9113803828.244848,,8384133165.87352,301424996.817844,,0
2021-07-10,33610.9458386908,2117.0639672706,8684656084.699978,,6773700194.22282,278510143.982493,,0
2021-07-11,34258.4413898305,2140.19288661601,8759806058.960562,,5718618494.59698,189550618.209651,,0
2021-07-12,33135.2359117475,2033.03133489188,8405478303.006086,,8004675437.89183,202364508.111378,,0
2021-07-13,32641.9759610169,1939.6402729398,7964610324.697829,,6978163230.03394,179329992.978743,,0
2021-07-14,32798.2845189947,1992.4420251315,8479140687.195778,,8015197664.32222,298029276.982787,,0
2021-07-15,31707.6900368206,1912.8743012858,7754404925.474668,,8293708900.8383,313097655.551046,,0
2021-07-16,31455.7175818819,1878.1075873758,7188452356.353714,,8658411859.32068,252155907.698001,,0
2021-07-17,31547.9511990064,1896.9661233197,7288754080.594779,,6348301570.31574,191042857.136526,,0
2021-07-18,31707.7038527177,1892.68808708358,7280945017.5076065,,6336187299.75313,142963398.490538,,0
2021-07-19,30883.4697462303,1822.20903623612,6712818448.524618,,7576687304.60394,247625813.362349,,0
2021-07-20,29766.6577182934,1785.33395441262,6430527363.993595,,9140640586.17147,277318267.746851,,0
2021-07-21,32119.6572258328,1985.49203565167,7227437218.804722,,11286900693.643,372024465.04102,,0
2021-07-22,32306.9614285798,2020.92230333139,7542118021.199174,,7005794133.58961,244121431.879822,,0
2021-07-23,33439.5957028638,2112.71626434833,7695743014.355741,,8289259323.91833,267145311.432385,,0
2021-07-24,34166.914654588,2179.33793220339,7788633714.842182,,7847135011.75876,251368415.398744,,0
2021-07-25,35119.9374360023,2187.44493687902,7645603446.586552,,7356464331.27505,219892648.382953,,0
2021-07-26,37444.7825102279,2241.15922676797,7721007431.119799,,25254057481.4889,564366474.145136,,0
2021-07-27,39126.5402881356,2286.22890005845,7607202070.206402,,14927070875.9921,271212481.41301,,0
2021-07-28,39939.1940432495,2297.03134436002,7578374974.705768,,17587833714.2902,225285456.346668,,0
2021-07-29,40086.1643950906,2384.45420572764,8568755164.863727,,10925243629.2779,339753877.153213,,0
2021-07-30,41789.6670981882,2451.30431092928,8771473519.319448,,14128474257.3719,497392479.201221,,0
2021-07-31,41793.3137481005,2544.37537592051,9926121461.771236,,10284658993.5724,461599366.465892,,0
2021-08-01,39968.9689544126,2563.73753068381,9317185571.263588,,11885797865.3435,398257609.821467,,0
2021-08-02,39304.1862835769,2619.04099941555,9093215890.443544,,10829154874.5452,320522011.116444,,0
2021-08-03,38288.8253975453,2512.91529164231,9331842393.138288,,11251438718.8374,373959607.226,,0
2021-08-04,39773.9113489188,2727.93425365284,9783131716.400404,,10564736894.33,310574778.827044,,0
2021-08-05,40941.650434249,2825.53530894214,10223526577.942514,,16152551121.6013,463040975.570429,,0
2021-08-06,42790.3573284629,2888.0342554062,10779537579.25057,,16552051330.2786,450566818.143585,,0
2021-08-07,44484.9005862069,3143.38030099357,10723543863.353333,,17923166243.2983,410998703.99607,,0
2021-08-08,43972.3010181181,3027.3480818235,10336903345.66075,,16324152172.3528,264884700.218378,,0
2021-08-09,46265.6424564582,3158.26921624781,10570975242.007996,,17604145341.687,277095889.284072,,0
2021-08-10,45488.7912624196,3141.72382559907,11053957996.375568,,14413657461.9443,349124210.492281,,0
2021-08-11,45676.3263611923,3168.56298947984,11416601890.287443,,15028734804.8455,371053628.369381,,0
2021-08-12,44405.7483483343,3038.06152659264,11679184774.667185,,14743911062.006,354690846.292154,,0
2021-08-13,47717.4853559322,3316.4789421391,12661538018.638737,,13466337790.1968,368550477.975179,,0
2021-08-14,47124.2050736411,3268.96369590883,12541500226.943892,,12950161580.6091,229967871.080612,,0
2021-08-15,47074.370710111,3310.72739333723,15309321260.366028,,12375813621.5981,1064592850.40919,,0
2021-08-16,45984.7199070719,3157.77383635301,17959469174.46892,,14508924016.3976,3078312937.05119,,0
2021-08-17,44714.0967982466,3020.57140093513,18575734270.2987,,15282419849.827,3352412349.89816,,0
2021-08-18,44954.3637469316,3041.32005961426,21204484058.98061,,14470918214.7408,3661998060.0409,,0
2021-08-19,46646.8615049679,3173.97182279369,20909798064.867477,,16205799040.9432,1951788941.02008,,0
2021-08-20,49240.8356049094,3278.21872413793,22464863365.11757,,15571137529.1956,1439980298.58579,,0
2021-08-21,49070.2409701929,3234.70727819988,21295355046.01862,,16363295276.3785,1284401447.60234,,0
2021-08-22,49363.3160952659,3245.89347866745,20987104399.1416,,10156371766.7051,770283361.882772,,0
2021-08-23,49590.8763676213,3322.63785096435,21698720386.430176,,15131058698.5027,1086965593.88531,,0
2021-08-24,47925.8622127411,3183.60909175921,20621256356.1218,,16495026936.7455,1836860961.57736,,0
2021-08-25,49002.3166049094,3228.70326125073,20827287426.65421,,13586281428.8558,1221446584.49289,,0
2021-08-26,47190.3449929866,3120.59653535944,22104718578.373768,,14246803929.3389,2224693995.76777,,0
2021-08-27,49048.4755891292,3270.01309877265,25619889707.30421,,13916878639.2823,2619889412.45408,,0
2021-08-28,48852.4687995324,3242.67174956166,28251625532.09724,,10306152583.4489,1930892143.63994,,0
2021-08-29,48948.3479579193,3230.91460140269,27379934119.89839,,10636362658.6553,1313901818.11415,,0
2021-08-30,47125.7685189947,3238.36036382233,32118863092.53552,,14681511065.3524,4025232060.05546,,0
2021-08-31,47219.2443424898,3431.94775306838,31597866709.698704,,15320673942.9765,6234147155.11167,,0
2021-09-01,48688.5375572764,3793.82968188194,32306499954.626797,,16227964589.5952,3074815682.01987,,0
2021-09-02,49369.5862746932,3791.89593600234,37257242353.36372,,16600401777.6825,3773061796.08042,,0
2021-09-03,49860.5341635301,3918.58263822326,42302327413.788925,,18956375349.1481,5682538847.40208,,0
2021-09-04,49919.577563647,3886.23001350088,40648241743.06091,,14244993577.508,3062477406.10926,,0
2021-09-05,51747.6438565167,3954.61792343659,41547790176.00181,,12859830966.5915,2213761524.81538,,0
2021-09-06,52640.5883740503,3928.83401098773,47758626209.1712,,16014245528.3401,4175148448.30597,,0
2021-09-07,46854.4006028638,3432.84963062537,50867704885.79513,,35443280160.3973,13803939101.832,,0
2021-09-08,46187.9757306254,3507.77644915254,55763217461.46032,,21545784791.2258,9697188866.83364,,0
2021-09-09,46448.7748290473,3432.86342255991,55313277437.80391,,16794016125.2028,10615580534.8214,,0
2021-09-10,44765.2755762712,3204.17646580947,52289429627.82778,,17344969278.5723,5594492663.22391,,0
2021-09-11,45098.5916447691,3259.20964196376,52079973432.73565,,12615047601.2375,4246218435.42276,,0
2021-09-12,46180.6124563998,3417.71937288136,51464436191.06703,,10257341494.996,2255826029.58903,,0
2021-09-13,44991.5221277031,3289.54985417884,49520025513.0331,,17804136060.8904,4813216691.20856,,0
2021-09-14,47022.6177597896,3419.67508416131,45906884036.56575,,15019727997.2733,4720348227.73836,,0
2021-09-15,48167.1893676213,3591.05804003507,46984876033.78247,,12388340702.0415,3142981060.0556,,0
2021-09-16,47797.3283237873,3567.72092518995,45042725955.44111,,12917317571.2522,2494056367.41198,,0
2021-09-17,47213.7941294565,3396.52101694915,43739813182.74326,,11598455779.5828,3647727517.02677,,0
2021-09-18,48204.0136519579,3425.02434453536,50219474534.63977,,10614751428.8336,4061703993.43613,,0
2021-09-19,47218.4739964933,3319.99040093513,45402934749.53608,,9661792266.04262,2629631245.00984,,0
2021-09-20,42855.5103448276,2965.36816510812,39630827375.76016,,20383611639.9164,4584002920.23827,,0
2021-09-21,40526.4893760958,2745.84817299825,36567530923.953705,,21903480596.5687,4312214607.96845,,0
2021-09-22,43577.5724821742,3063.72133167738,44074332652.39108,,15238453113.93,3724533163.81354,,0
2021-09-23,44861.2980329047,3147.4950742256,44467963892.39037,,13361243567.0338,2534853457.92689,,0
2021-09-24,42803.307701052,2932.5593233197,41490862135.95672,,19810484580.2457,2965218456.39036,,0
2021-09-25,42735.2658240795,2932.4982798948,40488938320.44708,,10794378741.8232,1491335055.03764,,0
2021-09-26,43131.2941773816,3048.59561689071,40201750355.515175,,11706845319.1758,1969346617.21586,,0
2021-09-27,42496.7852250146,2952.49630537697,40707700604.29644,,10926890213.6802,2295328522.18515,,0
2021-09-28,41223.7862743425,2815.59470835769,39260221609.93481,,10800740324.5154,1728352034.62318,,0
2021-09-29,41453.9470131502,2843.27176943308,40102162987.40926,,10475095397.0557,1724102626.99707,,0
2021-09-30,43781.546015488,3001.52751344243,41915174454.80221,,11041040009.2035,1569329028.82559,,0
2021-10-01,48078.1315543542,3299.44177030976,47796912347.21104,,17554098761.143,3257531755.75383,,0
2021-10-02,47792.4391943308,3393.85702828755,50426468983.51812,,11022326879.3369,2644789737.96904,,0
2021-10-03,48202.6229177089,3420.43901578025,51396792907.67506,,9899189724.25006,2369746698.67279,,0
2021-10-04,49288.5013106371,3391.62332057276,49878621933.54391,,13312338300.5745,2378230064.23096,,0
2021-10-05,51558.0493319112,3520.41445382817,48946860251.03359,,14763218493.9473,1961800683.07939,,0
2021-10-06,55419.800411163,3588.43408123904,45993736371.46798,,22617586701.3746,2550956556.0535,,0
2021-10-07,53805.1569125658,3589.30707393337,45975270073.967705,,16612896604.6849,1976613667.77496,,0
2021-10-08,53933.5275908825,3561.09410490941,47419648932.129166,,14387357851.3079,2161127685.65308,,0
2021-10-09,55010.9224751607,3579.87203652835,47064242302.44083,,11643960287.9979,1138506831.22941,,0
2021-10-10,54701.2797022209,3432.00171537113,44379165189.67516,,15181378701.586,1174117720.56606,,0
2021-10-11,57289.1864570426,3519.56701022794,43192303643.75388,,17849080808.0787,1435885710.46453,,0
2021-10-12,56196.1812597896,3491.26025043834,45582352656.3793,,17409297810.9394,2143693780.09772,,0
2021-10-13,57348.8928769725,3597.56289830509,44429566025.28094,,17807611216.522,1553329027.70409,,0
2021-10-14,57384.0369146698,3786.54223734658,44956415836.70649,,15252806873.6516,1469986311.15249,,0
2021-10-15,61446.0840073057,3861.71246171829,48762237011.60024,,26205492588.3937,4000662787.96991,,0
2021-10-16,60932.0632119228,3836.76805020456,47424938067.63841,,15384715464.4633,1272873800.17084,,0
2021-10-17,61462.2223722969,3836.39770426651,47867931891.27847,,12605114214.1262,1831958843.57721,,0
2021-10-18,61977.0575514319,3746.06606575102,47230046842.38388,,18267006292.4011,1272675499.94642,,0
2021-10-19,64290.8977574518,3875.04413851549,46935071691.4418,,18969942765.9005,1013812104.56925,,0
2021-10-20,66061.7965639977,4153.38661163063,52320211102.44443,,20605577864.0684,2496681479.86609,,0
2021-10-21,62373.8856206897,4065.16743161894,56629717267.32957,,25249772983.8785,5436680912.92621,,0
2021-10-22,60750.9673718293,3975.54315663355,59241879884.68112,,19666475632.2456,6192226745.51291,,0
2021-10-23,61250.082628872,4159.57953886616,59328716787.46454,,11432877823.2756,2560061365.69534,,0
2021-10-24,60865.4470523086,4076.59357364115,60865734672.6294,,11640285027.0057,2605220403.08876,,0
2021-10-25,63031.6729015196,4214.41058854471,63453676916.68188,,13329025262.4716,3799576491.00183,,0
2021-10-26,60393.9802738165,4130.63251782583,60183733453.117294,,15449377234.6042,2589289694.10136,,0
2021-10-27,58563.3359899766,3947.62192840444,55432555287.54253,,22111398915.0296,3782025156.59249,,0
2021-10-28,60564.5721122151,4278.7702685564,58666003462.31416,,22343333973.6133,2733308901.05279,,0
2021-10-29,62230.8055689655,4413.18682086499,60254162736.98373,,16702885354.241,1949435900.64351,,0
2021-10-30,61742.9165321449,4311.34383021625,58220959833.16248,,13293878524.5024,1356511315.89674,,0
2021-10-31,61432.9700628287,4293.96550701344,61052846661.10618,,14731809554.5092,1967438342.71786,,0
2021-11-01,61092.0950592051,4325.78806049094,61363332233.486,,16815800251.2578,2563339752.97867,,0
2021-11-02,63024.7472296902,4586.37950379895,65652665596.22833,,17587596832.6584,2365621115.40427,,0
2021-11-03,62955.9817630041,4598.85212857978,72966328766.902,,17644733175.8833,4847071950.13819,,0
2021-11-04,61393.8899780246,4535.60184395091,74664172499.44281,,14738385382.5702,3548457244.26405,,0
2021-11-05,61005.840833723,4476.89731385155,71336405574.77235,,13013000458.3613,2205033828.06324,,0
2021-11-06,61455.0536268849,4511.6425622443,77801469584.53316,,11377260263.9474,3037776623.68759,,0
2021-11-07,63043.8290590298,4609.29109146698,75236367737.37805,,10094788221.8444,2125189266.29186,,0
2021-11-08,67541.7555081824,4811.1564628872,75170801226.11449,,19786509852.5467,2667611180.53644,,0
2021-11-09,67095.5856706605,4735.69674663939,72510764530.23433,,19620208223.1987,2280517037.37578,,0
2021-11-10,64756.0779689071,4619.95512857978,70205762029.16704,,25743477603.2219,3123078093.59288,,0
2021-11-11,64962.9312939801,4727.74631618936,71126562918.85825,,16293313171.3331,2167742034.02661,,0
2021-11-12,64078.968037405,4662.76119988311,69297499924.68547,,16907451999.8013,2356657422.89741,,0
2021-11-13,64397.7912063121,4644.9424868498,72820528390.01515,,11852495923.2582,1754522869.03588,,0
2021-11-14,65032.2256548217,4609.51656691993,72033129819.36324,,10281178282.8088,1257400292.86918,,0
2021-11-15,63753.5031592636,4569.40776972531,72152207020.34258,,14084358752.0414,1938004980.88161,,0
2021-11-16,60322.4978530099,4234.13146493279,66803864849.21008,,25068932858.3729,2822503916.01771,,0
2021-11-17,60154.3083661601,4265.59900555231,66088021573.98075,,17704094914.8353,2291382497.59728,,0
2021-11-18,56794.1556271186,3985.67437317358,59129742885.78466,,21804393681.7962,3142860257.4301,,0
2021-11-19,58014.0729888954,4291.28635008767,65135505032.9752,,16882289917.2379,2626318705.20452,,0
2021-11-20,59749.4738229106,4413.14425073057,66121760045.04174,,12290133967.0824,1523661994.80499,,0
